RECORD	MEAN AREA	ESTIMATED_LENGTH(*)	GRADIENT(*)	EMOD(*)(#)	DECRIMPING_WORK	EXTENSION_WORK	START_X(*)	START_Y	END_X(*)	END_Y	ANALYSIS_WORK	BREAK_STRAIN(*)(#)	BREAK_LOAD	TENSILE_STRENGTH
62	3579.4	3.0090e+001	6.899e-001	5.800e+009	2.698e-008	6.603e-003	2.326e-001	1.919e+001	8.308e-001	5.413e+001	2.372e-005	42.905	6.676e-001	1.865e+002
63	2262.5	3.0500e+001	3.657e-001	4.930e+009	7.358e-009	4.440e-003	2.623e-001	2.298e+001	8.852e-001	5.377e+001	1.673e-005	50.918	3.733e-001	1.650e+002
64	2500.3	3.0060e+001	5.168e-001	6.213e+009	6.867e-008	5.498e-003	2.329e-001	2.119e+001	8.649e-001	6.003e+001	1.938e-005	45.576	5.337e-001	2.135e+002
65	3221.9	3.0260e+001	6.462e-001	6.069e+009	0.000e+000	6.106e-003	2.644e-001	2.375e+001	8.592e-001	6.060e+001	2.441e-005	43.06	6.181e-001	1.918e+002
66	3892.1	3.0070e+001	7.155e-001	5.528e+009	2.330e-007	8.702e-003	2.660e-001	1.979e+001	8.314e-001	5.155e+001	2.399e-005	52.91	7.343e-001	1.887e+002
67	3209.6	3.0400e+001	5.600e-001	5.304e+009	2.943e-008	7.817e-003	2.303e-001	1.819e+001	8.224e-001	4.982e+001	1.906e-005	54.671	6.338e-001	1.975e+002
68	4315.7	3.0400e+001	7.662e-001	5.397e+009	5.960e-007	7.740e-003	2.632e-001	1.523e+001	8.224e-001	4.637e+001	2.263e-005	43.355	7.520e-001	1.742e+002
69	4866.6	3.0430e+001	8.713e-001	5.448e+009	0.000e+000	9.069e-003	2.300e-001	2.076e+001	8.216e-001	5.342e+001	3.272e-005	44.167	9.168e-001	1.884e+002
70	3909.2	3.0080e+001	7.928e-001	6.101e+009	0.000e+000	8.928e-003	2.327e-001	2.121e+001	8.644e-001	5.998e+001	3.068e-005	46.443	9.119e-001	2.333e+002
71	4436.6	3.0160e+001	7.792e-001	5.297e+009	1.938e-007	1.620e-003	2.321e-001	1.625e+001	8.289e-001	4.810e+001	2.639e-005	11.439	5.087e-001	1.147e+002
72	5016.2	3.0340e+001	7.459e-001	4.511e+009	8.094e-007	1.213e-002	2.637e-001	8.410e+000	8.570e-001	3.511e+001	1.815e-005	53.065	1.024e+000	2.041e+002
73	4849.2	3.0080e+001	8.134e-001	5.046e+009	4.881e-007	1.121e-002	2.327e-001	1.295e+001	8.644e-001	4.542e+001	2.732e-005	49.535	1.045e+000	2.155e+002
74														
75	3980.8	3.0090e+001	6.548e-001	4.950e+009	4.905e-009	8.368e-003	2.326e-001	1.700e+001	8.308e-001	4.633e+001	2.296e-005	47.557	7.922e-001	1.990e+002
76	3342.7	3.0050e+001	6.055e-001	5.443e+009	2.453e-009	8.488e-003	2.329e-001	1.878e+001	8.319e-001	5.107e+001	2.116e-005	53.577	7.520e-001	2.250e+002
77	2735.9	3.0260e+001	5.338e-001	5.903e+009	7.849e-008	4.193e-003	2.644e-001	2.456e+001	8.592e-001	6.006e+001	2.103e-005	37.442	4.601e-001	1.682e+002
78	4759.4	3.0080e+001	8.779e-001	5.548e+009	5.294e-021	9.330e-003	2.660e-001	1.969e+001	8.644e-001	5.380e+001	3.191e-005	44.315	9.570e-001	2.011e+002
79														
80	4024.8	3.0570e+001	7.031e-001	5.340e+009	0.000e+000	7.200e-003	2.617e-001	2.072e+001	8.505e-001	5.216e+001	2.642e-005	42.002	7.466e-001	1.855e+002
81	3779.1	3.0380e+001	6.620e-001	5.322e+009	7.358e-008	7.837e-003	2.304e-001	1.661e+001	8.229e-001	4.777e+001	2.171e-005	46.939	7.324e-001	1.938e+002
82	4383.6	3.0360e+001	7.505e-001	5.198e+009	2.502e-007	1.043e-002	2.306e-001	1.511e+001	8.893e-001	4.946e+001	2.897e-005	53.36	8.947e-001	2.041e+002
83	4607.8	3.0170e+001	8.560e-001	5.605e+009	2.722e-007	9.394e-003	2.320e-001	1.597e+001	8.618e-001	5.057e+001	2.940e-005	44.05	9.865e-001	2.141e+002
84	2236.4	3.0360e+001	4.193e-001	5.692e+009	0.000e+000	4.264e-003	2.306e-001	2.413e+001	8.893e-001	6.142e+001	1.928e-005	44.532	4.145e-001	1.853e+002
85	3244	3.0450e+001	5.613e-001	5.269e+009	0.000e+000	1.649e-003	2.299e-001	1.920e+001	8.539e-001	5.171e+001	2.179e-005	14.745	4.282e-001	1.320e+002
86	3124.9	3.0300e+001	6.006e-001	5.823e+009	0.000e+000	6.796e-003	2.640e-001	2.339e+001	8.251e-001	5.557e+001	2.125e-005	49.604	6.029e-001	1.929e+002
87	3975.3	3.0150e+001	7.233e-001	5.486e+009	0.000e+000	1.013e-002	2.322e-001	2.024e+001	8.624e-001	5.429e+001	2.810e-005	56.75	8.045e-001	2.024e+002
88	2550.4	3.0360e+001	4.739e-001	5.641e+009	5.494e-007	7.154e-003	2.306e-001	1.366e+001	8.893e-001	5.058e+001	1.683e-005	56.983	5.769e-001	2.262e+002
89	3751.8	3.0040e+001	7.377e-001	5.907e+009	3.434e-008	9.737e-003	2.330e-001	1.909e+001	8.655e-001	5.635e+001	2.752e-005	53.063	8.673e-001	2.312e+002
90	4110.2	3.0200e+001	7.088e-001	5.208e+009	0.000e+000	8.274e-003	2.318e-001	1.886e+001	8.609e-001	5.180e+001	2.868e-005	44.536	8.619e-001	2.097e+002
91	3480.4	3.0410e+001	6.150e-001	5.374e+009	0.000e+000	9.053e-003	2.302e-001	2.269e+001	8.221e-001	5.426e+001	2.418e-005	58.698	7.059e-001	2.028e+002
92	2432.8	3.0450e+001	4.480e-001	5.608e+009	1.300e-007	5.193e-003	2.627e-001	2.500e+001	8.539e-001	5.847e+001	1.847e-005	46.01	5.214e-001	2.143e+002
93	3654.2	3.0520e+001	6.169e-001	5.153e+009	-2.94E-08	1.928e-004	2.621e-001	2.175e+001	8.191e-001	5.021e+001	2.262e-005	2.556	4.037e-001	1.105e+002
94	2951	3.0300e+001	5.563e-001	5.712e+009	0.000e+000	6.862e-003	2.640e-001	2.593e+001	8.251e-001	5.785e+001	2.129e-005	48.449	6.137e-001	2.079e+002
95	4258	3.0430e+001	7.843e-001	5.605e+009	2.404e-007	9.562e-003	2.300e-001	1.935e+001	8.216e-001	5.265e+001	2.759e-005	47.585	8.682e-001	2.039e+002
96	2794	3.0400e+001	5.565e-001	6.055e+009	5.151e-008	5.252e-003	2.632e-001	2.493e+001	8.553e-001	6.110e+001	2.223e-005	40.296	5.734e-001	2.052e+002
97	4065.7	3.0130e+001	6.922e-001	5.130e+009	1.079e-007	9.096e-003	2.655e-001	1.991e+001	8.297e-001	4.898e+001	2.357e-005	49.32	8.579e-001	2.110e+002
98	6528	3.0240e+001	1.191e+000	5.515e+009	2.060e-007	1.457e-002	2.646e-001	1.879e+001	8.598e-001	5.132e+001	4.189e-005	51.257	1.300e+000	1.991e+002
99	4134.1	3.0500e+001	7.531e-001	5.556e+009	0.000e+000	9.734e-003	2.295e-001	1.982e+001	8.852e-001	5.553e+001	3.109e-005	49.967	9.060e-001	2.192e+002
100	4019	3.0220e+001	7.941e-001	5.971e+009	2.502e-007	6.502e-003	2.647e-001	1.965e+001	8.273e-001	5.322e+001	2.490e-005	39.974	6.760e-001	1.682e+002
