RECORD	MEAN AREA	ESTIMATED_LENGTH(*)	GRADIENT(*)	EMOD(*)(#)	DECRIMPING_WORK	EXTENSION_WORK	START_X(*)	START_Y	END_X(*)	END_Y	ANALYSIS_WORK	BREAK_STRAIN(*)(#)	BREAK_LOAD	TENSILE_STRENGTH
31	4470.8	3.0080e+001	7.420e-001	4.992e+009	1.153e-007	8.941e-003	2.327e-001	1.514e+001	8.644e-001	4.740e+001	2.698e-005	50.698	7.495e-001	1.677e+002
32	3039.2	3.0260e+001	5.914e-001	5.888e+009	0.000e+000	7.582e-003	2.644e-001	2.405e+001	8.592e-001	5.923e+001	2.285e-005	54.065	6.225e-001	2.048e+002
33	4159.1	3.0360e+001	6.546e-001	4.778e+009	2.011e-007	1.122e-002	2.306e-001	1.663e+001	8.893e-001	4.859e+001	2.747e-005	57.213	9.021e-001	2.169e+002
34	3030.8	2.9980e+001	6.081e-001	6.015e+009	1.663e-005	7.443e-003	1.401e+000	1.618e+001	1.801e+000	4.062e+001	1.021e-005	52.568	6.303e-001	2.080e+002
35	4532.4	3.0680e+001	8.626e-001	5.839e+009	0.000e+000	8.150e-003	2.934e-001	2.262e+001	8.149e-001	5.292e+001	2.784e-005	40.352	8.766e-001	1.934e+002
36	4227.5	3.0470e+001	7.881e-001	5.680e+009	3.262e-007	1.074e-002	2.626e-001	1.973e+001	8.861e-001	5.535e+001	3.075e-005	58.352	8.099e-001	1.916e+002
37	4050.2	3.0420e+001	5.827e-001	4.376e+009	2.551e-007	1.035e-002	2.630e-001	1.683e+001	8.547e-001	4.409e+001	2.170e-005	53.057	9.124e-001	2.253e+002
38	2763	3.0260e+001	5.580e-001	6.111e+009	0.000e+000	5.456e-003	2.644e-001	2.397e+001	8.592e-001	6.072e+001	2.101e-005	42.862	5.528e-001	2.001e+002
39	4794.8	3.0100e+001	7.828e-001	4.914e+009	5.568e-007	1.045e-002	2.326e-001	1.156e+001	8.638e-001	4.154e+001	2.323e-005	46.512	1.032e+000	2.152e+002
40	5557.2	3.0100e+001	9.227e-001	4.998e+009	7.358e-009	1.177e-002	2.326e-001	1.554e+001	8.638e-001	4.740e+001	3.324e-005	51.561	1.007e+000	1.811e+002
41	3553.8	3.0360e+001	6.485e-001	5.540e+009	9.565e-008	7.694e-003	2.306e-001	1.932e+001	8.893e-001	5.604e+001	2.735e-005	51.252	6.534e-001	1.839e+002
42	2289.5	3.0430e+001	4.261e-001	5.663e+009	0.000e+000	4.778e-003	2.300e-001	2.314e+001	8.216e-001	5.699e+001	1.632e-005	45.514	4.685e-001	2.046e+002
43	3853.5	3.0380e+001	7.074e-001	5.577e+009	0.000e+000	6.638e-003	2.304e-001	1.960e+001	8.229e-001	5.283e+001	2.559e-005	40.75	6.804e-001	1.766e+002
44	3577.4	3.0120e+001	7.002e-001	5.895e+009	0.000e+000	4.622e-003	2.324e-001	2.262e+001	8.632e-001	6.006e+001	2.836e-005	30.943	5.739e-001	1.604e+002
45	2893.7	3.0200e+001	5.792e-001	6.045e+009	0.000e+000	2.497e-003	2.649e-001	2.475e+001	8.278e-001	5.882e+001	2.064e-005	21.523	4.223e-001	1.460e+002
46														
47	4297.4	3.0360e+001	8.381e-001	5.921e+009	0.000e+000	1.129e-002	2.306e-001	2.157e+001	8.893e-001	6.038e+001	3.611e-005	56.785	8.785e-001	2.044e+002
48	4697.6	3.0030e+001	9.640e-001	6.163e+009	4.439e-007	1.083e-002	2.664e-001	1.942e+001	8.325e-001	5.514e+001	3.054e-005	48.452	9.879e-001	2.103e+002
49	3873.5	3.0300e+001	7.350e-001	5.749e+009	0.000e+000	8.362e-003	2.640e-001	2.292e+001	8.251e-001	5.483e+001	2.543e-005	48.284	7.569e-001	1.954e+002
50	4655.8	3.0320e+001	8.689e-001	5.659e+009	2.747e-007	1.068e-002	2.968e-001	2.181e+001	8.575e-001	5.394e+001	3.038e-005			
51	3911.7	2.9980e+001	5.976e-001	4.580e+009	5.938e-006	1.094e-002	1.001e+000	8.402e+000	1.501e+000	3.047e+001	1.123e-005	64.843	7.721e-001	1.974e+002
52	3612.9	3.0420e+001	6.843e-001	5.761e+009	2.330e-007	7.579e-003	2.630e-001	2.159e+001	8.547e-001	5.607e+001	2.560e-005	47.107	6.975e-001	1.931e+002
53	2746.7	3.0400e+001	5.211e-001	5.768e+009	0.000e+000	3.759e-003	2.303e-001	2.125e+001	8.224e-001	5.572e+001	1.864e-005	32.829	4.449e-001	1.620e+002
54	4272.9	3.0190e+001	8.516e-001	6.017e+009	-4.91E-09	9.262e-003	2.319e-001	1.917e+001	8.612e-001	5.671e+001	3.101e-005	47.466	8.653e-001	2.025e+002
55	3978.3	3.0360e+001	7.143e-001	5.451e+009	1.055e-007	7.112e-003	2.306e-001	1.702e+001	8.893e-001	5.302e+001	2.847e-005	42.787	6.863e-001	1.725e+002
56	3576.3	3.0110e+001	6.573e-001	5.534e+009	0.000e+000	8.239e-003	2.657e-001	2.167e+001	8.303e-001	5.377e+001	2.321e-005	51.312	7.216e-001	2.018e+002
57	5492.3	3.0400e+001	9.001e-001	4.982e+009	-2.94E-08	1.377e-002	2.303e-001	1.518e+001	8.224e-001	4.519e+001	2.936e-005	52.763	1.220e+000	2.222e+002
58	5495.9	2.9980e+001	7.677e-001	4.188e+009	1.548e-005	1.124e-002	1.134e+000	1.018e+001	1.334e+000	1.856e+001	4.611e-006	46.164	1.082e+000	1.969e+002
59	4688.5	3.0280e+001	8.436e-001	5.448e+009	0.000e+000	1.023e-002	2.642e-001	2.134e+001	8.256e-001	5.210e+001	2.987e-005	48.745	9.423e-001	2.010e+002
