RECORD	CROSS-SECTIONAL AREA	MEAN DIAMETER	MAX DIAMETER	MIN DIAMETER	ELASTIC EMOD	ELASTIC GRADIENT	ELASTIC EXT	ELASTIC STRESS	PLATEAU LOAD	PLATEAU STRESS	LOAD 15%	STRESS 15%	WORK 15%	LOAD 25%	STRESS 25%	WORK 25%	YIELD EXT	POSTYIELD GRADIENT	BREAK EXT	BREAK LOAD	BREAK STRESS	TOTAL WORK	TOUGHNESS
60	2455.1	57.7	66.6	47	4.308e+009	3.597e+001	3.9	1.338e-002	3.659e+001	1.490e-002	3.725e+001	1.517e-002	1.370e-003	3.765e+001	1.534e-002	2.481e-003	19.12	1.123e+000	35.87	4.365e+001	1.778e-002	3.734e-003	5.074e+007
61	3331.6	66.5	75.5	56.2	3.863e+009	4.305e+001	3.09	1.303e-002	4.421e+001	1.327e-002	4.335e+001	1.301e-002	1.813e-003	4.540e+001	1.363e-002	3.129e-003	27.9	2.430e+000	53.76	6.450e+001	1.936e-002	7.826e-003	7.709e+007
62	5341	87.2	104.2	65.2	3.411e+009	6.149e+001	3.48	1.293e-002	7.010e+001	1.313e-002	6.895e+001	1.291e-002	2.819e-003	7.260e+001	1.359e-002	4.886e-003	25.96	4.610e+000	49.74	1.030e+002	1.928e-002	1.126e-002	6.982e+007
63	4677.9	81.8	93.7	63.6	3.809e+009	5.967e+001	3.06	1.241e-002	6.124e+001	1.309e-002	6.120e+001	1.308e-002	2.519e-003	6.385e+001	1.365e-002	4.378e-003	22.83	2.948e+000	43.53	8.035e+001	1.718e-002	8.254e-003	5.797e+007
64	3594	68	72.5	63.1	3.722e+009	4.464e+001	2.98	1.199e-002	4.662e+001	1.297e-002	4.700e+001	1.308e-002	1.901e-003	4.885e+001	1.359e-002	3.325e-003	26.1	2.708e+000	50.13	6.770e+001	1.884e-002	7.664e-003	6.982e+007
65	2507.6	57.2	63.3	50.4	4.009e+009	3.419e+001	4.67	1.406e-002	3.599e+001	1.435e-002	3.615e+001	1.442e-002	1.325e-003				10.78	4.307e-001	17.78	3.645e+001	1.454e-002	1.617e-003	2.152e+007
66	3603.8	71.5	88.2	52	4.509e+009	5.449e+001	2.96	1.390e-002	5.487e+001	1.523e-002	5.515e+001	1.530e-002	2.248e-003	5.735e+001	1.591e-002	3.925e-003	21.12	2.957e+000	40.33	7.275e+001	2.019e-002	6.809e-003	6.215e+007
67	3577.8	70.5	82.5	55.3	3.840e+009	4.611e+001	3.16	1.293e-002	4.808e+001	1.344e-002	4.775e+001	1.335e-002	1.953e-003	4.925e+001	1.377e-002	3.400e-003	21.21	2.013e+000	40.24	6.040e+001	1.688e-002	5.798e-003	5.336e+007
68	4092.4	74.1	86.8	60.1	3.882e+009	5.311e+001	3.15	1.335e-002	5.586e+001	1.365e-002	5.510e+001	1.346e-002	2.308e-003	5.705e+001	1.394e-002	3.966e-003	28.21	3.355e+000	54.21	8.515e+001	2.081e-002	1.022e-002	8.189e+007
69	3642.5	69.7	80	58	3.844e+009	4.687e+001	3.02	1.268e-002	4.973e+001	1.365e-002	4.935e+001	1.355e-002	2.023e-003	5.185e+001	1.423e-002	3.521e-003	27.39	3.427e+000	52.91	8.010e+001	2.199e-002	9.027e-003	8.139e+007
70	3070.6	63.4	69.1	56.6	4.038e+009	4.103e+001	2.95	1.304e-002	4.086e+001	1.331e-002	4.045e+001	1.317e-002	1.724e-003	4.295e+001	1.399e-002	2.967e-003	22.14	2.514e+000	41.85	5.615e+001	1.829e-002	5.455e-003	5.768e+007
71	3844.2	71	79.4	61.7	3.858e+009	4.984e+001	3.3	1.332e-002	5.357e+001	1.394e-002	5.325e+001	1.385e-002	2.162e-003	5.720e+001	1.488e-002	3.791e-003	22.52	4.383e+000	42.89	8.085e+001	2.103e-002	7.451e-003	6.390e+007
72	3020	63.7	74.5	51.6	4.149e+009	4.238e+001	2.95	1.318e-002	4.150e+001	1.374e-002	4.135e+001	1.369e-002	1.693e-003	4.320e+001	1.430e-002	2.920e-003	24.45	2.829e+000	47.51	6.095e+001	2.018e-002	6.358e-003	6.985e+007
73	3145.9	63.9	73.4	54.5	4.092e+009	4.332e+001	2.94	1.300e-002	4.179e+001	1.328e-002	4.125e+001	1.311e-002	1.736e-003	4.275e+001	1.359e-002	2.955e-003	26.15	2.645e+000	50.81	6.150e+001	1.955e-002	6.939e-003	7.282e+007
74																							
75	3734.3	69.6	75.6	62.9	3.906e+009	4.894e+001	3.39	1.380e-002	5.283e+001	1.415e-002	5.220e+001	1.398e-002	2.127e-003	5.395e+001	1.445e-002	3.705e-003	27.72	3.710e+000	53.06	8.410e+001	2.252e-002	9.516e-003	8.388e+007
